Product_ID,Product_Name,Sub_Category,Brand,Supplier_ID,Supplier_Name,Lead_Time_Days,Quantity_in_Stock,Reorder_Level,Reorder_Quantity,Unit_Cost,Unit_Price,Discount_Available,Discount_Percentage,GST_Percentage,Final_Price,Manufacture_Date,Expiry_Date,Days_to_Expiry,Is_Expired,Units_Sold_Last_Month,Units_Returned,Last_Sold_Date,Shelf_Life_Days,Age_of_Stock_Days,Profit_Per_Unit,Total_Value_in_Stock,Expiry_Risk_Level,Stock_Turnover_Ratio,Revenue_Last_Month,Stock_Age_Category,Profit_Margin,Needs_Discount,Reorder_Required,Expiry_Risk_Encoded,Stock_Age_Encoded,Cat_Body Care,Cat_Fragrance,Cat_Haircare,Cat_Makeup,Cat_Skincare,Status_In Stock,Status_Low Stock,Status_Out of Stock,Unit_Cost_Scaled,Unit_Price_Scaled,Quantity_in_Stock_Scaled,Days_to_Expiry_Scaled,Units_Sold_Last_Month_Scaled,Age_of_Stock_Days_Scaled,Profit_Margin_Scaled,Stock_Turnover_Ratio_Scaled
PRD1946,Olay Sunscreen,Sunscreen,Olay,SUP7232,Metro Beauty Supplies,6.0,307.0,21,219,1510.72,3038.08,False,0.0,28,3888.74,2025-02-11,2027-02-11,482.0,False,54.0,7,2025-09-23,730,248.0,1527.36,932690.56,Safe,0.17532467532467533,164056.32,Old,50.27385717295133,False,False,2,2,False,False,False,False,True,True,False,False,0.8817993930900714,0.9642341538635822,0.43370362976159627,-0.3775110951376478,0.14091387627819496,0.2522387930704345,0.23168397615553674,-0.16496687194548484
PRD1947,Garnier Foot Cream,Foot Cream,Garnier,SUP3954,Beauty Supplies India,7.0,110.0,78,101,1081.72,1511.28,True,35.88,28,1240.36,2025-09-06,2027-09-06,689.0,False,79.0,4,2025-07-26,730,41.0,429.56,166240.8,Safe,0.7117117117117117,119391.12,Medium,28.42358795193478,False,False,2,0,True,False,False,False,False,True,False,False,0.11473428564885829,-0.3692404226189759,-0.9391680876055788,0.23033549493224348,1.007867203489059,-0.9824930215298953,-0.6834859662431316,0.007247808596961188
PRD1948,Faces Canada Eye Cream,Eye Cream,Faces Canada,SUP7973,Cosmetic Wholesale Co,10.0,123.0,94,190,831.54,1215.18,False,0.0,18,1433.91,2025-06-27,2026-06-27,253.0,False,69.0,3,2025-10-13,365,112.0,383.64,149467.14,Safe,0.5564516129032258,83847.42,Old,31.570631511381038,False,False,2,2,False,False,False,False,True,True,False,False,-0.3325951982197728,-0.6278478512910255,-0.8485724920432779,-1.0499597382584454,0.6610858726047134,-0.5589859740099754,-0.5516761636318969,-0.042600652501936134
PRD1949,Nivea Hair Spray,Hair Spray,Nivea,SUP5946,Beauty Supplies India,7.0,152.0,70,197,393.02,711.02,True,5.03,28,864.33,2025-06-26,2028-06-25,982.0,False,9.0,7,2025-08-24,1095,113.0,318.0,108075.04,Safe,0.058823529411764705,6399.18,Old,44.72448032404152,False,False,2,2,False,False,True,False,False,True,False,False,-1.1166823565300776,-1.0681704491947763,-0.6464746250196836,1.0907173832920414,-1.4196021127013603,-0.553021086016737,-0.000744413618281272,-0.20237122041997696
PRD1950,Nivea Toner,Toner,Nivea,SUP7178,Premium Beauty Distributors,5.0,275.0,92,199,1206.65,2875.29,True,12.58,28,3217.38,2025-01-04,2027-01-04,444.0,False,99.0,3,2025-10-16,730,286.0,1668.64,790704.75,Safe,0.358695652173913,284653.71,Old,58.03379832990759,False,False,2,2,False,False,False,False,True,True,False,False,0.3381129426946177,0.8220568377084895,0.21069908683900945,-0.48909645949830416,1.7014298652577502,0.4789045368134902,0.5566989601722107,-0.10609301397241218
PRD1951,Mamaearth Body Lotion,Body Lotion,Mamaearth,SUP3747,Metro Beauty Supplies,6.0,247.0,27,198,693.17,1086.66,True,6.53,18,1198.53,2025-09-22,2027-09-22,705.0,False,48.0,10,2025-09-28,730,25.0,393.49,268405.02,Safe,0.1935483870967742,52159.68000000001,New,36.21095834943773,False,False,2,1,True,False,False,False,False,True,False,False,-0.5800049859042499,-0.740094479906128,0.015570111781745992,0.27731880624199357,-0.0671549222524124,-1.0779312294217083,-0.35732214436834064,-0.15911589030679907
PRD1952,Garnier Sunscreen,Sunscreen,Garnier,SUP8343,Metro Beauty Supplies,6.0,269.0,98,286,1590.61,3455.78,False,0.0,28,4423.4,2025-02-15,2027-02-15,486.0,False,36.0,9,2025-07-30,730,244.0,1865.17,929604.82,Safe,0.13333333333333333,124408.08,Old,53.97247509968807,False,False,2,2,False,False,False,False,True,True,False,False,1.0246451540072705,1.3290444306495168,0.16888573504102442,-0.36576526731021025,-0.48329251931362716,0.22837924109748128,0.38659574958625637,-0.17844878902405042
PRD1953,Mamaearth Foot Cream,Foot Cream,Mamaearth,SUP1154,Beauty Supplies India,7.0,221.0,29,226,461.96,1044.47,False,0.0,18,1232.47,2025-06-15,2027-06-15,606.0,False,12.0,6,2025-09-21,730,124.0,582.51,230827.87,Safe,0.05405405405405406,12533.64,Old,55.77086943617336,False,False,2,2,True,False,False,False,False,True,False,False,-0.9934155301734406,-0.7769423266324832,-0.1656210793428558,-0.013390432487084892,-1.3155677134360566,-0.4874073180911157,0.46191914375973875,-0.20390252826182148
PRD1954,Maybelline Foot Cream,Foot Cream,Maybelline,SUP4461,Beauty Supplies India,7.0,269.0,95,265,1182.49,2367.7,False,0.0,28,3030.66,2025-07-24,2027-07-24,645.0,False,89.0,0,2025-10-02,730,85.0,1185.21,636911.3,Safe,0.3296296296296296,210725.3,Medium,50.057439709422646,False,False,2,0,True,False,False,False,False,True,False,False,0.29491412452263693,0.3787385509146842,0.16888573504102442,0.10113138883043085,1.3546485343734045,-0.7200379498274098,0.22261961380703482,-0.11542507356285212
PRD1955,Himalaya Lipstick,Lipstick,Himalaya,SUP9632,India Beauty Hub,8.0,168.0,54,248,121.43,281.41,False,0.0,28,360.2,2024-12-13,2026-12-13,422.0,False,7.0,3,2025-08-17,730,308.0,159.98,47276.88,Safe,0.04142011834319527,1969.8700000000001,Old,56.84943676486266,False,False,2,2,False,False,False,True,False,True,False,False,-1.60229357454863,-1.4433826661208122,-0.5349723535583902,-0.5536985125492104,-1.4889583788782295,0.610132072664733,0.5070935253696577,-0.2079588328606325
PRD1956,Himalaya Moisturizer,Moisturizer,Himalaya,SUP5562,Elite Cosmetics Distributor,12.0,375.0,47,254,1282.63,1891.37,False,0.0,18,2231.82,2025-08-24,2027-08-24,676.0,False,56.0,4,2025-10-08,730,54.0,608.74,709263.75,Safe,0.14893617021276595,105916.72,Medium,32.185135642417926,False,False,2,0,False,False,False,False,True,True,False,False,0.47396750414772587,-0.037277918181423224,0.9075882834720932,0.19216155449307157,0.21027014245506406,-0.9049494776177973,-0.5259384619808868,-0.1734392765144891
PRD1957,WOW Moisturizer,Moisturizer,WOW,SUP7648,Cosmetic Wholesale Co,10.0,415.0,24,131,1407.62,2497.4,False,0.0,18,2946.93,2025-06-07,2027-06-07,598.0,False,12.0,3,2025-08-06,730,132.0,1089.78,1036421.0,Safe,0.028846153846153848,29968.800000000003,Old,43.63658204532715,False,False,2,2,False,False,False,False,True,True,False,False,0.6974534430266933,0.49201576637826044,1.1863439621253267,-0.036882088141959916,-1.3155677134360566,-0.43968821414520926,-0.04630960986350726,-0.2119958828490061
PRD1958,WOW Hand Cream,Hand Cream,WOW,SUP6011,Metro Beauty Supplies,6.0,185.0,94,237,956.39,1965.92,True,24.68,28,1895.34,2024-12-09,2026-12-09,418.0,False,77.0,2,2025-07-19,730,312.0,1009.53,363695.2,Safe,0.41397849462365593,151375.84,Old,51.35153007243428,False,False,2,2,True,False,False,False,False,True,False,False,-0.10935958361829151,0.027832462796291577,-0.416501190130766,-0.5654443403766479,0.9385109373121898,0.6339916246376862,0.2768208957682156,-0.08834367178828972
PRD1959,Lakme Cologne,Cologne,Lakme,SUP3229,Global Cosmetics Supply,14.0,61.0,81,268,491.41,812.05,True,29.72,12,639.19,2024-12-09,2029-12-08,1513.0,False,16.0,10,2025-09-25,1825,312.0,320.64,49535.05,Safe,0.25806451612903225,12992.8,Old,39.48525337109783,False,True,2,2,False,True,False,False,False,False,True,False,-0.9407580303735718,-0.9799330006343671,-1.2806437939557898,2.649976027384371,-1.1768551810823182,0.6339916246376862,-0.22018258072915575,-0.13840207025260123
PRD1960,Sugar Hair Oil,Hair Oil,Sugar,SUP2542,Beauty Supplies India,7.0,456.0,89,125,1315.19,2199.0,False,0.0,12,2462.88,2025-05-19,2027-05-19,579.0,False,97.0,8,2025-09-12,730,151.0,883.81,1002744.0,Safe,0.212253829321663,213303.0,Old,40.19145065939063,False,False,2,2,False,False,True,False,False,True,False,False,0.5321857789689051,0.23139956673037237,1.472068532744891,-0.0926747703222881,1.632073599080881,-0.3263553422736814,-0.1906044311369582,-0.15311024226045067
PRD1961,Mamaearth Hand Cream,Hand Cream,Mamaearth,SUP6510,Beauty Supplies India,7.0,213.0,55,102,1244.74,2478.46,True,15.81,18,2462.21,2025-07-11,2027-07-11,632.0,False,79.0,8,2025-07-29,730,98.0,1233.72,527911.98,Safe,0.3691588785046729,195798.34,Old,49.777684529909706,False,False,2,2,True,False,False,False,False,True,False,False,0.40621902647651925,0.4754739740815747,-0.2213722150735025,0.06295744839125894,1.007867203489059,-0.6424944059153117,0.21090243408119733,-0.10273364646768575
PRD1962,Lakme Serum,Serum,Lakme,SUP4270,Metro Beauty Supplies,6.0,162.0,69,181,1252.18,1900.17,True,6.23,12,1995.6,2025-08-17,2026-08-17,304.0,False,61.0,6,2025-08-29,365,61.0,647.99,307827.54,Safe,0.37423312883435583,115910.37000000001,Medium,34.101685638653386,False,False,2,0,False,False,False,False,True,True,False,False,0.41952197379438094,-0.02959218575212878,-0.5767857053563752,-0.9002004334586171,0.3836608078972369,-0.8631952616651292,-0.44566627256676594,-0.10110448628998114
PRD1963,Colorbar Foundation,Foundation,Colorbar,SUP4776,India Beauty Hub,8.0,401.0,59,132,596.86,1227.81,True,15.29,18,1227.29,2025-03-14,2027-03-14,513.0,False,86.0,2,2025-08-12,730,217.0,630.95,492351.81,Safe,0.21393034825870647,105591.65999999999,Old,51.388244109430616,False,False,2,2,False,False,False,True,False,True,False,False,-0.7522102085095254,-0.616817078497618,1.088779474596695,-0.28648092947500703,1.2506141351081008,0.06732726528004697,0.27835861517950977,-0.1525719720309704
PRD1964,WOW Body Scrub,Body Scrub,WOW,SUP9318,Beauty Supplies India,7.0,222.0,66,173,392.67,627.84,True,18.43,28,655.53,2025-09-13,2026-09-13,331.0,False,70.0,5,2025-09-03,365,34.0,235.17,139380.48,Safe,0.31390134529147984,43948.8,Medium,37.45699541284404,False,False,2,0,True,False,False,False,False,True,False,False,-1.1173081672237941,-1.1408180882253103,-0.15865218737652495,-0.8209160956234138,0.6957640056931479,-1.0242472374825635,-0.30513351199911887,-0.12047486276174836
PRD1965,Olay Perfume,Perfume,Olay,SUP7994,India Beauty Hub,8.0,413.0,97,208,602.59,934.88,True,34.38,18,723.89,2024-08-29,2029-08-28,1411.0,False,42.0,0,2025-09-13,1825,414.0,332.29,386105.44,Safe,0.10144927536231885,39264.96,Old,35.54359917850419,False,False,2,2,False,True,False,False,False,True,False,False,-0.7419647934381077,-0.8726558967377515,1.1724061781926651,2.3504574177847144,-0.27522372078301977,1.2424101999479937,-0.3852736102219069,-0.18868561893489313
PRD1966,Nivea Body Oil,Body Oil,Nivea,SUP7181,Metro Beauty Supplies,6.0,264.0,75,210,927.45,1805.44,False,0.0,18,2130.42,2025-10-09,2027-10-09,722.0,False,52.0,1,2025-08-19,730,8.0,877.99,476636.16,Safe,0.19622641509433963,93882.88,New,48.63025079758951,False,False,2,1,True,False,False,False,False,True,False,False,-0.16110518783588745,-0.11232734859611146,0.13404127520937023,0.32723857450860294,0.07155761010132583,-1.1793343253067594,0.1628436732443408,-0.15825607136115313
PRD1967,WOW Hair Gel,Hair Gel,WOW,SUP2681,Global Cosmetics Supply,14.0,172.0,70,222,1667.08,3005.07,False,0.0,12,3365.68,2024-11-17,2026-11-17,396.0,False,43.0,1,2025-08-08,730,334.0,1337.99,516872.04,Safe,0.24855491329479767,129218.01000000001,Old,44.5244203961971,False,False,2,2,False,False,True,False,False,True,False,False,1.1613758504315819,0.9354039234668774,-0.5070967856930668,-0.6300463934275543,-0.2405455876945852,0.765219160488929,-0.009123661983127865,-0.1414552633819772
PRD1968,Lakme Body Spray,Body Spray,Lakme,SUP6311,Premium Beauty Distributors,5.0,388.0,22,265,703.49,1259.78,True,21.96,18,1160.1,2025-09-01,2028-08-31,1049.0,False,17.0,4,2025-09-24,1095,46.0,556.29,488794.64,Safe,0.043701799485861184,21416.26,Medium,44.15771007636254,False,False,2,0,False,True,False,False,False,True,False,False,-0.5615525105923772,-0.5888951619334659,0.9981838790343941,1.2874599994016196,-1.1421770479938838,-0.9526685815637037,-0.024482844009003985,-0.2072262667051738
PRD1969,Colorbar Eyeshadow,Eyeshadow,Colorbar,SUP9036,Metro Beauty Supplies,6.0,219.0,42,293,783.96,1800.84,True,27.02,12,1471.96,2025-01-26,2027-01-26,466.0,False,82.0,4,2025-08-04,730,264.0,1016.88,394383.96,Safe,0.37272727272727274,147668.88,Old,56.466982075031645,False,False,2,2,False,False,False,True,False,True,False,False,-0.41766969195416176,-0.11634489054778814,-0.17955886327551746,-0.42449440644739783,1.1119016027543627,0.34767700096224746,0.49107491100283357,-0.10158796279264047
PRD1970,Nivea Foot Cream,Foot Cream,Nivea,SUP6463,India Beauty Hub,8.0,43.0,98,266,456.37,1008.99,False,0.0,12,1130.07,2024-10-20,2026-10-20,368.0,False,62.0,7,2025-09-02,730,362.0,552.62,43386.57,Safe,1.4090909090909092,62557.38,Old,54.769621106254775,False,True,2,2,True,False,False,False,False,False,True,False,-1.0034106209673717,-0.8079298023815015,-1.406083849349745,-0.7122671882196169,0.4183389409856714,0.9322360242996016,0.4199831672667348,0.23115131025979244
PRD1971,Nivea Foot Cream,Foot Cream,Nivea,SUP5007,Metro Beauty Supplies,6.0,119.0,33,237,190.28,467.25,True,12.78,18,480.89,2024-11-04,2026-11-04,383.0,False,53.0,1,2025-08-16,730,347.0,276.97,55602.75,Safe,0.44166666666666665,24764.25,Old,59.27661851257358,False,False,2,2,True,False,False,False,False,True,False,False,-1.4791876709418061,-1.2810739712730794,-0.8764480599086013,-0.6682203338667262,0.1062357431897604,0.8427627044010271,0.6087528576998594,-0.07945399068169648
PRD1972,Himalaya Concealer,Concealer,Himalaya,SUP6130,India Beauty Hub,8.0,356.0,25,230,1247.79,2983.95,False,0.0,18,3521.06,2025-06-04,2027-06-04,595.0,False,100.0,7,2025-08-30,730,135.0,1736.16,1062286.2,Safe,0.2801120448179272,298395.0,Old,58.18328055094757,False,False,2,2,False,False,False,True,False,True,False,False,0.41167251966462104,0.9169581656365708,0.7751793361118073,-0.04569145901253805,1.7361079983461847,-0.4217935501654943,0.5629598274519237,-0.13132339785312744
PRD1973,Nivea Primer,Primer,Nivea,SUP7879,Global Cosmetics Supply,14.0,285.0,80,172,98.79,231.82,True,38.54,18,168.12,2025-03-16,2027-03-16,515.0,False,59.0,5,2025-10-06,730,215.0,133.03,66068.7,Safe,0.2062937062937063,13677.38,Old,57.385040117332395,False,False,2,2,False,False,False,True,False,True,False,False,-1.6427745862793273,-1.486693515117256,0.2803880065023178,-0.2806080155612883,0.31430454172036776,0.05539748929357035,0.5295265711262196,-0.1550238244569313
PRD1974,Lakme Hair Spray,Hair Spray,Lakme,SUP7701,Elite Cosmetics Distributor,12.0,190.0,70,191,1465.65,2169.19,False,0.0,28,2776.56,2025-01-21,2028-01-21,826.0,False,43.0,3,2025-08-10,1095,269.0,703.54,412146.1,Safe,0.225130890052356,93275.17,Old,32.43330459756867,False,False,2,2,False,False,True,False,False,True,False,False,0.8012128560449072,0.20536414812613804,-0.3816567302991118,0.6326300980219783,-0.2405455876945852,0.377501440928439,-0.5155442299422264,-0.14897587891901112
PRD1975,Neutrogena Face Cream,Face Cream,Neutrogena,SUP1473,Global Cosmetics Supply,14.0,437.0,93,288,203.43,279.09,True,33.52,28,237.49,2024-11-11,2026-11-11,390.0,False,46.0,6,2025-10-07,730,340.0,75.66,121962.33,Safe,0.1050228310502283,12838.14,Old,27.109534558744482,False,False,2,2,False,False,False,False,True,True,False,False,-1.4556750691635962,-1.4454089046703535,1.3396595853846052,-0.6476651351687106,-0.13651118842928153,0.8010084884483589,-0.7385233736082567,-0.18753827809806142
PRD1976,Nivea Hair Serum,Hair Serum,Nivea,SUP6111,Beauty Supplies India,7.0,373.0,59,220,924.92,2227.19,False,0.0,28,2850.8,2025-06-15,2026-06-15,241.0,False,85.0,0,2025-09-11,365,124.0,1302.27,830741.87,Safe,0.22727272727272727,189311.15,Old,58.47143710235768,False,False,2,2,False,False,True,False,False,True,False,False,-0.16562890513618195,0.25602011186466855,0.8936504995394315,-1.085197221740758,1.2159360020196663,-0.4874073180911157,0.5750288876492298,-0.14828821164210473
PRD1977,Garnier Foot Cream,Foot Cream,Garnier,SUP9630,Beauty Supplies India,7.0,328.0,99,117,588.64,881.13,True,29.21,12,698.6,2025-07-17,2027-07-17,638.0,False,73.0,2,2025-08-14,730,92.0,292.49,289010.64,Safe,0.22188449848024316,64322.49,Old,33.19487476308831,False,False,2,2,True,False,False,False,False,True,False,False,-0.7669078196590984,-0.919600001064407,0.5800503610545439,0.08057619013241521,0.7997984049584516,-0.6782837338747416,-0.4836468598246638,-0.15001817906718937
PRD1978,Lakme Cologne,Cologne,Lakme,SUP8938,Premium Beauty Distributors,5.0,157.0,77,162,465.77,935.7,True,13.87,28,1031.58,2023-09-20,2028-09-18,1067.0,False,64.0,5,2025-09-25,1825,758.0,469.93,146904.9,Safe,0.4050632911392405,59884.8,Old,50.22229347012932,False,False,2,2,False,True,False,False,False,True,False,False,-0.9866031337646971,-0.8719397262159309,-0.6116301651880294,1.3403162246250884,0.48769520716254056,3.2943316696219718,0.22952429791706036,-0.09120602455949217
PRD1979,Colorbar Deodorant,Deodorant,Colorbar,SUP2344,Premium Beauty Distributors,8.0,275.0,72,205,654.68,1532.26,False,0.0,18,1808.07,2024-12-12,2027-12-12,786.0,False,12.0,3,2025-10-05,1095,309.0,877.58,421371.5,Safe,0.043478260869565216,18387.12,Old,57.27356975970136,False,False,2,2,False,True,False,False,False,True,False,False,-0.648826281907542,-0.3509169378045902,0.21069908683900945,0.5151718197476032,-1.3155677134360566,0.6160969606579714,0.5248577810193119,-0.20729803695460716
PRD1980,Faces Canada Foot Cream,Foot Cream,Faces Canada,SUP6974,India Beauty Hub,8.0,326.0,41,277,281.91,552.67,False,0.0,18,652.15,2024-12-03,2026-12-03,412.0,False,79.0,0,2025-08-04,730,318.0,270.76,180170.42,Safe,0.2415902140672783,43660.93,Old,48.99126060759584,False,False,2,2,True,False,False,False,False,True,False,False,-1.315350431326798,-1.2064699639878163,0.5661125771218822,-0.5830630821178042,1.007867203489059,0.6697809525971161,0.17796409687331227,-0.14369137904319915
PRD1981,Plum Hair Gel,Hair Gel,Plum,SUP4524,Cosmetic Wholesale Co,10.0,275.0,46,124,1195.81,2000.9,True,24.17,28,1942.12,2025-09-26,2027-09-26,709.0,False,93.0,0,2025-09-21,730,21.0,805.09,550247.5,Safe,0.33695652173913043,186083.7,New,40.23639362286971,False,False,2,1,False,False,True,False,False,True,False,False,0.31873069149493743,0.05838324920273637,0.21069908683900945,0.28906463406943106,1.4933610667271429,-1.1017907813946615,-0.18872205390479055,-0.11307267072980492
PRD1982,Colorbar Foundation,Foundation,Colorbar,SUP2664,India Beauty Hub,8.0,88.0,28,231,663.07,1237.7,True,15.33,12,1173.72,2025-05-19,2027-05-19,579.0,False,92.0,6,2025-10-05,730,151.0,574.63,108917.6,Safe,1.0337078651685394,113868.40000000001,Old,46.42724408176456,False,False,2,2,False,False,False,True,False,True,False,False,-0.6338247055638779,-0.6081793633015133,-1.0924837108648573,-0.0926747703222881,1.4586829336387082,-0.3263553422736814,0.07057361886504741,0.11062924950011464
PRD1983,Plum Face Cream,Face Cream,Plum,SUP7672,Metro Beauty Supplies,6.0,184.0,98,240,641.0,1424.09,False,0.0,18,1680.43,2025-03-23,2027-03-23,522.0,False,94.0,6,2025-09-16,730,208.0,783.09,262032.56,Safe,0.5081081081081081,133864.46,Old,54.988799865177064,False,False,2,2,False,False,False,False,True,True,False,False,-0.6732865398790938,-0.44539031017694963,-0.4234700820970968,-0.26005281686327264,1.5280391998155773,0.013643273340902191,0.42916318286054683,-0.05812202171822356
PRD1984,Neutrogena Eye Cream,Eye Cream,Neutrogena,SUP2344,Metro Beauty Supplies,6.0,478.0,99,287,1617.2,2146.82,True,37.12,28,1727.9,2025-07-12,2026-07-12,268.0,False,82.0,6,2025-07-20,365,97.0,529.62,1026179.96,Safe,0.17118997912317327,176039.24000000002,Old,24.669976989221272,False,False,2,2,False,False,False,False,True,True,False,False,1.0721888864241982,0.185826666939398,1.6253841560041695,-1.0059128839055547,1.1119016027543627,-0.6484592939085501,-0.8407010510453552,-0.16629437491848353
PRD1985,Loreal Body Wash,Body Wash,Loreal,SUP2371,Metro Beauty Supplies,6.0,324.0,83,191,1011.69,3314.35,False,0.0,28,4242.37,2024-12-30,2026-12-30,439.0,False,99.0,6,2025-09-28,730,291.0,1455.0,1073849.4,Safe,0.3046153846153846,328120.64999999997,Old,69.4754627604206,False,False,2,2,True,False,False,False,False,True,False,False,-0.01048149401106742,1.2055224832091653,0.5521747931892205,-0.503778744282601,1.7014298652577502,0.5087289767796818,1.0359181071722827,-0.12345625239811076
PRD1986,Loreal Hair Serum,Hair Serum,Loreal,SUP3173,Elite Cosmetics Distributor,12.0,282.0,100,216,145.85,224.83,True,6.07,28,270.31,2025-05-01,2026-05-01,196.0,False,59.0,4,2025-08-06,365,169.0,78.98,63402.06,Safe,0.20848056537102475,13264.970000000001,Old,35.128763954988216,False,False,2,2,False,False,True,False,False,True,False,False,-1.5586298684327458,-1.492798432126434,0.25948133060332534,-1.21733778479943,0.31430454172036776,-0.21898735839539182,-0.40264844088279833,-0.1543217022730536
